level,run,variant,source,case,region,role,samples,run_count,median_us,p95_us,min_run_median_us,max_run_median_us,run_median_spread_us,run_median_spread_percent,baseline_median_us,delta_us,delta_percent,target_metric,allocation_status,median_bytes_per_iteration
variant,,all,physics,character,adopt_colliders,representative,128,2,10.55,,10.3,10.8,0.5,4.739336492890995,12.9,-2.3499999999999996,-18.21705426356589,True,unavailable,
variant,,all,physics,character,box_mass_divide,representative,16,2,4.1068603515625,,3.9603027343750004,4.25341796875,0.29311523437499964,7.137209675597582,4.230078125,-0.12321777343750018,-2.912895927601814,True,unavailable,
variant,,all,physics,character,prepare_colliders,representative,128,2,18.975,,18.85,19.1,0.25,1.3175230566534915,23.2,-4.224999999999998,-18.211206896551715,True,unavailable,
variant,,all,physics,character,provisional_build,representative,128,2,70.72500000000001,,69.30000000000001,72.15,2.8499999999999943,4.029692470837743,90.2,-19.474999999999994,-21.590909090909083,True,unavailable,
variant,,all,physics,character,shape_pair_create_dispose,representative,16,2,3.32607421875,,3.1275390625000004,3.524609375,0.39707031249999947,11.93810740186146,5.9603515625,-2.6342773437499996,-44.19667726185404,True,unavailable,
variant,,all,registration,highwater2048_live16,late_duplicate,stress,16,2,0.002130126953125,,0.001904296875,0.0023559570312499997,0.0004516601562499997,21.203438395415457,2.063800048828125,-2.061669921875,-99.89678617585388,True,unavailable,
variant,,all,registration,highwater2048_live16,unregistered,stress,16,2,0.00201416015625,,0.001904296875,0.0021240234375,0.00021972656249999987,10.909090909090903,2.009381103515625,-2.007366943359375,-99.89976216295027,True,unavailable,
variant,,all,registration,live16,late_duplicate,representative,16,2,0.002105712890625,,0.001904296875,0.00230712890625,0.00040283203124999987,19.130434782608692,0.025830078125,-0.023724365234375,-91.84782608695652,True,unavailable,
variant,,all,registration,live16,unregistered,representative,16,2,0.00191650390625,,0.0017333984375,0.002099609375,0.0003662109375,19.10828025477707,0.04066162109375,-0.038745117187500004,-95.28670069048334,True,unavailable,
variant,,all,registration,live32,late_duplicate,representative,16,2,0.002056884765625,,0.001904296875,0.00220947265625,0.0003051757812500002,14.83679525222553,0.0610595703125,-0.059002685546874996,-96.6313474610156,True,unavailable,
variant,,all,registration,live32,unregistered,representative,16,2,0.00198974609375,,0.001904296875,0.0020751953125,0.00017089843750000004,8.588957055214726,0.058874511718749994,-0.05688476562499999,-96.62036077130416,True,unavailable,
variant,,all,registration,live512,late_duplicate,stress,16,2,0.002105712890625,,0.001904296875,0.00230712890625,0.00040283203124999987,19.130434782608692,0.7522094726562499,-0.7501037597656249,-99.72006296554746,True,unavailable,
variant,,all,registration,live512,unregistered,stress,16,2,0.001995849609375,,0.00189208984375,0.002099609375,0.0002075195312499999,10.397553516819565,0.81461181640625,-0.812615966796875,-99.75499378118772,True,unavailable,
variant,,baseline,physics,box,adopt_colliders,representative,128,2,2.95,,2.7,3.2,0.5,16.94915254237288,2.95,0.0,0.0,True,unavailable,
variant,,baseline,physics,box,box_mass_divide,representative,16,2,4.140185546875,,3.86123046875,4.419140625,0.5579101562499997,13.475486785154079,4.140185546875,0.0,0.0,True,unavailable,
variant,,baseline,physics,box,prepare_colliders,representative,128,2,4.9,,4.3,5.5,1.2000000000000002,24.48979591836735,4.9,0.0,0.0,True,unavailable,
variant,,baseline,physics,box,provisional_build,representative,128,2,40.050000000000004,,35.95,44.150000000000006,8.200000000000003,20.474406991260928,40.050000000000004,0.0,0.0,True,unavailable,
variant,,baseline,physics,box,shape_pair_create_dispose,representative,16,2,1.92158203125,,1.753515625,2.0896484375,0.33613281250000027,17.492503938608543,1.92158203125,0.0,0.0,True,unavailable,
variant,,baseline,physics,character,adopt_colliders,representative,128,2,12.9,,10.4,15.4,5.0,38.75968992248062,12.9,0.0,0.0,True,unavailable,
variant,,baseline,physics,character,box_mass_divide,representative,16,2,4.230078125,,3.8412109375,4.6189453125,0.7777343750000001,18.385815864807462,4.230078125,0.0,0.0,True,unavailable,
variant,,baseline,physics,character,prepare_colliders,representative,128,2,23.2,,18.4,28.0,9.600000000000001,41.379310344827594,23.2,0.0,0.0,True,unavailable,
variant,,baseline,physics,character,provisional_build,representative,128,2,90.2,,73.5,106.9,33.400000000000006,37.02882483370289,90.2,0.0,0.0,True,unavailable,
variant,,baseline,physics,character,shape_pair_create_dispose,representative,16,2,5.9603515625,,5.44921875,6.471484375,1.0222656250000002,17.15109611036472,5.9603515625,0.0,0.0,True,unavailable,
variant,,baseline,registration,highwater2048_live16,late_duplicate,stress,16,2,2.063800048828125,,2.04498291015625,2.0826171875000004,0.037634277343750355,1.8235428071202924,2.063800048828125,0.0,0.0,True,unavailable,
variant,,baseline,registration,highwater2048_live16,unregistered,stress,16,2,2.009381103515625,,1.9411376953125,2.07762451171875,0.13648681640625027,6.792480339715157,2.009381103515625,0.0,0.0,True,unavailable,
variant,,baseline,registration,live16,late_duplicate,representative,16,2,0.025830078125,,0.020800781249999997,0.030859375,0.010058593750000004,38.941398865784514,0.025830078125,0.0,0.0,True,unavailable,
variant,,baseline,registration,live16,unregistered,representative,16,2,0.04066162109375,,0.02088623046875,0.06043701171875,0.03955078125,97.26808766136294,0.04066162109375,0.0,0.0,True,unavailable,
variant,,baseline,registration,live32,late_duplicate,representative,16,2,0.0610595703125,,0.04468994140625,0.07742919921875,0.03273925781249999,53.618552578968405,0.0610595703125,0.0,0.0,True,unavailable,
variant,,baseline,registration,live32,unregistered,representative,16,2,0.058874511718749994,,0.049230957031249994,0.06851806640625,0.019287109375,32.759693137051634,0.058874511718749994,0.0,0.0,True,unavailable,
variant,,baseline,registration,live512,late_duplicate,stress,16,2,0.7522094726562499,,0.695361328125,0.8090576171874999,0.11369628906249996,15.114977037049055,0.7522094726562499,0.0,0.0,True,unavailable,
variant,,baseline,registration,live512,unregistered,stress,16,2,0.81461181640625,,0.69024658203125,0.93897705078125,0.24873046875000004,30.5336190490462,0.81461181640625,0.0,0.0,True,unavailable,
variant,,colliders,physics,box,adopt_colliders,representative,128,2,2.6500000000000004,,2.6,2.7,0.10000000000000009,3.77358490566038,2.95,-0.2999999999999998,-10.169491525423723,True,unavailable,
variant,,colliders,physics,box,box_mass_divide,representative,16,2,3.8380859375000003,,3.742724609375,3.9334472656250004,0.19072265625000018,4.969212762709281,4.140185546875,,,False,unavailable,
variant,,colliders,physics,box,prepare_colliders,representative,128,2,4.4,,4.3,4.5,0.20000000000000018,4.545454545454549,4.9,-0.5,-10.20408163265306,True,unavailable,
variant,,colliders,physics,box,provisional_build,representative,128,2,35.275000000000006,,34.9,35.650000000000006,0.7500000000000071,2.1261516654854913,40.050000000000004,,,False,unavailable,
variant,,colliders,physics,box,shape_pair_create_dispose,representative,16,2,1.73828125,,1.6904296875,1.7861328125,0.095703125,5.50561797752809,1.92158203125,,,False,unavailable,
variant,,colliders,physics,character,adopt_colliders,representative,128,2,10.4,,10.4,10.4,0.0,0.0,12.9,-2.5,-19.37984496124031,True,unavailable,
variant,,colliders,physics,character,box_mass_divide,representative,16,2,3.9143798828125,,3.755712890625,4.073046875,0.31733398437500027,8.106877561076017,4.230078125,,,False,unavailable,
variant,,colliders,physics,character,prepare_colliders,representative,128,2,18.924999999999997,,18.7,19.15,0.4499999999999993,2.377807133421397,23.2,-4.275000000000002,-18.426724137931043,True,unavailable,
variant,,colliders,physics,character,provisional_build,representative,128,2,73.625,,73.0,74.25,1.25,1.697792869269949,90.2,,,False,unavailable,
variant,,colliders,physics,character,shape_pair_create_dispose,representative,16,2,5.5015624999999995,,5.241992187499999,5.7611328125,0.5191406250000004,9.436239704629374,5.9603515625,,,False,unavailable,
variant,,colliders,registration,highwater2048_live16,late_duplicate,stress,16,2,2.10213623046875,,1.9876220703125,2.216650390625,0.22902832031249987,10.895027495978669,2.063800048828125,,,False,unavailable,
variant,,colliders,registration,highwater2048_live16,unregistered,stress,16,2,1.8769592285156251,,1.871484375,1.8824340820312502,0.010949707031250089,0.5833747939165177,2.009381103515625,,,False,unavailable,
variant,,colliders,registration,live16,late_duplicate,representative,16,2,0.020391845703125,,0.0203857421875,0.02039794921875,1.2207031249999306e-05,0.05986231667165178,0.025830078125,,,False,unavailable,
variant,,colliders,registration,live16,unregistered,representative,16,2,0.020697021484375,,0.02017822265625,0.0212158203125,0.00103759765625,5.013270421704512,0.04066162109375,,,False,unavailable,
variant,,colliders,registration,live32,late_duplicate,representative,16,2,0.04847412109375,,0.048291015625,0.0486572265625,0.0003662109375,0.7554772097708385,0.0610595703125,,,False,unavailable,
variant,,colliders,registration,live32,unregistered,representative,16,2,0.047979736328124994,,0.04775390625,0.04820556640625,0.0004516601562499986,0.941356061569772,0.058874511718749994,,,False,unavailable,
variant,,colliders,registration,live512,late_duplicate,stress,16,2,0.655718994140625,,0.65013427734375,0.6613037109375,0.01116943359375,1.703387227388233,0.7522094726562499,,,False,unavailable,
variant,,colliders,registration,live512,unregistered,stress,16,2,0.6490478515625,,0.646337890625,0.6517578125000001,0.005419921875000067,0.8350573631747328,0.81461181640625,,,False,unavailable,
variant,,mass,physics,box,adopt_colliders,representative,128,2,2.9000000000000004,,2.7,3.1,0.3999999999999999,13.793103448275856,2.95,,,False,unavailable,
variant,,mass,physics,box,box_mass_divide,representative,16,2,3.9223876953124996,,3.798486328125,4.0462890625,0.24780273437499956,6.317650207579925,4.140185546875,-0.21779785156250053,-5.260581901381055,True,unavailable,
variant,,mass,physics,box,prepare_colliders,representative,128,2,5.175,,4.8,5.55,0.75,14.492753623188406,4.9,,,False,unavailable,
variant,,mass,physics,box,provisional_build,representative,128,2,39.85,,37.0,42.7,5.700000000000003,14.30363864491845,40.050000000000004,-0.20000000000000284,-0.4993757802746637,True,unavailable,
variant,,mass,physics,box,shape_pair_create_dispose,representative,16,2,1.8728515625000002,,1.73828125,2.0074218750000004,0.26914062500000036,14.370633016998664,1.92158203125,,,False,unavailable,
variant,,mass,physics,character,adopt_colliders,representative,128,2,11.0,,10.6,11.4,0.8000000000000007,7.27272727272728,12.9,,,False,unavailable,
variant,,mass,physics,character,box_mass_divide,representative,16,2,4.413232421875,,4.33037109375,4.49609375,0.16572265624999982,3.7551309427657817,4.230078125,0.1831542968749993,4.329808846615553,True,unavailable,
variant,,mass,physics,character,prepare_colliders,representative,128,2,20.35,,20.1,20.6,0.5,2.457002457002457,23.2,,,False,unavailable,
variant,,mass,physics,character,provisional_build,representative,128,2,76.2,,73.75,78.65,4.900000000000006,6.43044619422573,90.2,-14.0,-15.521064301552107,True,unavailable,
variant,,mass,physics,character,shape_pair_create_dispose,representative,16,2,6.16904296875,,6.10703125,6.2310546875,0.1240234375,2.010416171977648,5.9603515625,,,False,unavailable,
variant,,mass,registration,highwater2048_live16,late_duplicate,stress,16,2,1.968701171875,,1.92685546875,2.010546875,0.08369140625000027,4.2510974974577875,2.063800048828125,,,False,unavailable,
variant,,mass,registration,highwater2048_live16,unregistered,stress,16,2,2.009698486328125,,1.92711181640625,2.09228515625,0.16517333984375004,8.21881197440391,2.009381103515625,,,False,unavailable,
variant,,mass,registration,live16,late_duplicate,representative,16,2,0.023553466796875002,,0.02200927734375,0.025097656250000003,0.0030883789062500014,13.112205234516718,0.025830078125,,,False,unavailable,
variant,,mass,registration,live16,unregistered,representative,16,2,0.023736572265625,,0.02218017578125,0.02529296875,0.00311279296875,13.113911031113398,0.04066162109375,,,False,unavailable,
variant,,mass,registration,live32,late_duplicate,representative,16,2,0.056085205078125,,0.05174560546875,0.0604248046875,0.008679199218750003,15.475024485798242,0.0610595703125,,,False,unavailable,
variant,,mass,registration,live32,unregistered,representative,16,2,0.055572509765625,,0.051806640625,0.05933837890625,0.0075317382812500056,13.552992861065357,0.058874511718749994,,,False,unavailable,
variant,,mass,registration,live512,late_duplicate,stress,16,2,0.7582763671875,,0.744873046875,0.7716796875,0.026806640625000044,3.5352071863228107,0.7522094726562499,,,False,unavailable,
variant,,mass,registration,live512,unregistered,stress,16,2,0.772088623046875,,0.7377685546874999,0.80640869140625,0.06864013671875013,8.890188855247885,0.81461181640625,,,False,unavailable,
variant,,o1,physics,box,adopt_colliders,representative,128,2,2.85,,2.6,3.1,0.5,17.543859649122805,2.95,,,False,unavailable,
variant,,o1,physics,box,box_mass_divide,representative,16,2,4.206298828125,,3.795947265625,4.616650390625001,0.8207031250000005,19.511289105577816,4.140185546875,,,False,unavailable,
variant,,o1,physics,box,prepare_colliders,representative,128,2,4.8,,4.3,5.3,1.0,20.833333333333336,4.9,,,False,unavailable,
variant,,o1,physics,box,provisional_build,representative,128,2,38.175,,35.05,41.3,6.25,16.371971185330715,40.050000000000004,,,False,unavailable,
variant,,o1,physics,box,shape_pair_create_dispose,representative,16,2,2.1548828125000004,,1.8294921875,2.4802734375,0.6507812500000001,30.20030816640986,1.92158203125,,,False,unavailable,
variant,,o1,physics,character,adopt_colliders,representative,128,2,10.925,,10.6,11.25,0.6500000000000004,5.949656750572085,12.9,,,False,unavailable,
variant,,o1,physics,character,box_mass_divide,representative,16,2,4.2365234375,,3.7265625,4.746484375,1.0199218749999996,24.074500945092428,4.230078125,,,False,unavailable,
variant,,o1,physics,character,prepare_colliders,representative,128,2,19.625,,19.15,20.1,0.9500000000000028,4.840764331210205,23.2,,,False,unavailable,
variant,,o1,physics,character,provisional_build,representative,128,2,75.2,,73.45,76.95,3.5,4.654255319148936,90.2,,,False,unavailable,
variant,,o1,physics,character,shape_pair_create_dispose,representative,16,2,5.521484375,,5.491796875,5.551171875,0.05937499999999929,1.0753448885744477,5.9603515625,,,False,unavailable,
variant,,o1,registration,highwater2048_live16,late_duplicate,stress,16,2,0.002001953125,,0.001904296875,0.002099609375,0.00019531249999999996,9.75609756097561,2.063800048828125,-2.061798095703125,-99.90299674979963,True,unavailable,
variant,,o1,registration,highwater2048_live16,unregistered,stress,16,2,0.001806640625,,0.001708984375,0.001904296875,0.00019531249999999996,10.810810810810807,2.009381103515625,-2.007574462890625,-99.91008969767661,True,unavailable,
variant,,o1,registration,live16,late_duplicate,representative,16,2,0.001983642578125,,0.001904296875,0.00206298828125,0.00015869140624999987,7.999999999999993,0.025830078125,-0.023846435546875,-92.32041587901702,True,unavailable,
variant,,o1,registration,live16,unregistered,representative,16,2,0.0017822265625,,0.001708984375,0.00185546875,0.0001464843749999999,8.219178082191776,0.04066162109375,-0.03887939453125,-95.6169318522966,True,unavailable,
variant,,o1,registration,live32,late_duplicate,representative,16,2,0.0019775390625,,0.001904296875,0.00205078125,0.00014648437500000013,7.407407407407414,0.0610595703125,-0.05908203125,-96.76129548180728,True,unavailable,
variant,,o1,registration,live32,unregistered,representative,16,2,0.001776123046875,,0.001708984375,0.00184326171875,0.00013427734374999996,7.560137457044671,0.058874511718749994,-0.05709838867187499,-96.9832054737715,True,unavailable,
variant,,o1,registration,live512,late_duplicate,stress,16,2,0.001983642578125,,0.001904296875,0.00206298828125,0.00015869140624999987,7.999999999999993,0.7522094726562499,-0.7502258300781249,-99.73629119942876,True,unavailable,
variant,,o1,registration,live512,unregistered,stress,16,2,0.0017822265625,,0.001708984375,0.00185546875,0.0001464843749999999,8.219178082191776,0.81461181640625,-0.81282958984375,-99.78121768840003,True,unavailable,
variant,,view,physics,box,adopt_colliders,representative,128,2,2.8,,2.7,2.9,0.19999999999999973,7.142857142857134,2.95,,,False,unavailable,
variant,,view,physics,box,box_mass_divide,representative,16,2,4.0966552734375,,3.90205078125,4.291259765625,0.3892089843750002,9.500652566463451,4.140185546875,,,False,unavailable,
variant,,view,physics,box,prepare_colliders,representative,128,2,4.65,,4.4,4.9,0.5,10.75268817204301,4.9,,,False,unavailable,
variant,,view,physics,box,provisional_build,representative,128,2,36.525,,34.75,38.3,3.549999999999997,9.719370294318953,40.050000000000004,-3.5250000000000057,-8.801498127340837,True,unavailable,
variant,,view,physics,box,shape_pair_create_dispose,representative,16,2,1.22607421875,,1.183984375,1.2681640625,0.08417968749999982,6.865790521704486,1.92158203125,-0.6955078125,-36.1945418508919,True,unavailable,
variant,,view,physics,character,adopt_colliders,representative,128,2,11.85,,10.5,13.2,2.6999999999999993,22.784810126582272,12.9,,,False,unavailable,
variant,,view,physics,character,box_mass_divide,representative,16,2,4.388012695312501,,3.914111328125,4.8619140625,0.9478027343750002,21.599817507079948,4.230078125,,,False,unavailable,
variant,,view,physics,character,prepare_colliders,representative,128,2,21.225,,18.9,23.55,4.650000000000002,21.908127208480575,23.2,,,False,unavailable,
variant,,view,physics,character,provisional_build,representative,128,2,78.275,,69.3,87.25,17.950000000000003,22.931970616416482,90.2,-11.924999999999997,-13.220620842572059,True,unavailable,
variant,,view,physics,character,shape_pair_create_dispose,representative,16,2,3.7662109375000004,,3.1421875000000004,4.390234375,1.248046875,33.13799719960587,5.9603515625,-2.1941406249999993,-36.81226857161581,True,unavailable,
variant,,view,registration,highwater2048_live16,late_duplicate,stress,16,2,2.083642578125,,1.9343383789062498,2.2329467773437504,0.29860839843750053,14.331075855927661,2.063800048828125,,,False,unavailable,
variant,,view,registration,highwater2048_live16,unregistered,stress,16,2,2.203704833984375,,2.02679443359375,2.380615234375,0.35382080078125,16.055725581975043,2.009381103515625,,,False,unavailable,
variant,,view,registration,live16,late_duplicate,representative,16,2,0.02308349609375,,0.020458984375,0.0257080078125,0.0052490234375,22.739291380222106,0.025830078125,,,False,unavailable,
variant,,view,registration,live16,unregistered,representative,16,2,0.02318115234375,,0.0204833984375,0.02587890625,0.005395507812499999,23.275408109531327,0.04066162109375,,,False,unavailable,
variant,,view,registration,live32,late_duplicate,representative,16,2,0.054498291015625,,0.0481201171875,0.06087646484375,0.01275634765625,23.406876469929443,0.0610595703125,,,False,unavailable,
variant,,view,registration,live32,unregistered,representative,16,2,0.05447998046875,,0.0481689453125,0.060791015625,0.012622070312499997,23.168272462469186,0.058874511718749994,,,False,unavailable,
variant,,view,registration,live512,late_duplicate,stress,16,2,0.75802001953125,,0.65498046875,0.8610595703124999,0.20607910156249987,27.18649854260268,0.7522094726562499,,,False,unavailable,
variant,,view,registration,live512,unregistered,stress,16,2,0.7501953125,,0.64923095703125,0.85115966796875,0.20192871093749998,26.916818536839358,0.81461181640625,,,False,unavailable,
