case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,3,2,2,0,3,colliders+,58,12666,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,4,colliders-,24,5351,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,5,publishtotal,609,128079,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,6,SetActive+,322,68289,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,7,SetActive-,53,11706,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,8,BuildSide+,479,100666,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,9,BuildSide-,181,37921,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,10,newRoot+,135,28873,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,11,newRoot-,45,9992,1,10000000,1,1,1,1,1,1,1
box,0,3,3,1,0,0,buildtotal,955,201623,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,1,objects+,148,31512,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,2,objects-,399,84339,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,3,colliders+,31,6961,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,4,colliders-,57,12426,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,5,publishtotal,588,123733,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,6,SetActive+,192,40996,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,7,SetActive-,167,35712,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,8,BuildSide+,190,39632,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,9,BuildSide-,478,100273,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,10,newRoot+,45,9882,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,11,newRoot-,133,28400,1,10000000,1,1,0,0,1,1,1
box,0,4,0,0,0,0,buildtotal,991,208781,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,1,objects+,397,83798,1,10000000,1,1,1,0,1,1,1
