run,backend,source_fingerprint,case,phase,mode,probe_schema,stage,metric,positive_minus_negative_n,positive_minus_negative_median,positive_minus_negative_p95,positive_minus_negative_min,positive_minus_negative_max,first_minus_second_n,first_minus_second_median,first_minus_second_p95,first_minus_second_min,first_minus_second_max,order_kind,positive_ordinal,negative_ordinal,positive_colliders,negative_colliders
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,thread_cycles,1,38149.0,38149.0,38149,38149,1,38149.0,38149.0,38149,38149,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,elapsed_us,1,-3.4000000000000004,-3.4000000000000004,-3.4000000000000004,-3.4000000000000004,1,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,thread_cycles,1,-7460.0,-7460.0,-7460,-7460,1,7460.0,7460.0,7460,7460,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,elapsed_us,1,10.5,10.5,10.5,10.5,1,-10.5,-10.5,-10.5,-10.5,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,thread_cycles,1,22385.0,22385.0,22385,22385,1,-22385.0,-22385.0,-22385,-22385,activation,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,elapsed_us,1,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,1,-3.4000000000000004,-3.4000000000000004,-3.4000000000000004,-3.4000000000000004,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,thread_cycles,1,7171.0,7171.0,7171,7171,1,-7171.0,-7171.0,-7171,-7171,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,elapsed_us,1,-2.5,-2.5,-2.5,-2.5,1,2.5,2.5,2.5,2.5,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,thread_cycles,1,-5349.0,-5349.0,-5349,-5349,1,5349.0,5349.0,5349,5349,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,elapsed_us,1,-6.300000000000001,-6.300000000000001,-6.300000000000001,-6.300000000000001,1,6.300000000000001,6.300000000000001,6.300000000000001,6.300000000000001,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,thread_cycles,1,-13356.0,-13356.0,-13356,-13356,1,13356.0,13356.0,13356,13356,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,elapsed_us,1,15.200000000000001,15.200000000000001,15.200000000000001,15.200000000000001,1,15.200000000000001,15.200000000000001,15.200000000000001,15.200000000000001,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,thread_cycles,1,32104.0,32104.0,32104,32104,1,32104.0,32104.0,32104,32104,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,elapsed_us,1,22.400000000000002,22.400000000000002,22.400000000000002,22.400000000000002,1,22.400000000000002,22.400000000000002,22.400000000000002,22.400000000000002,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,thread_cycles,1,47149.0,47149.0,47149,47149,1,47149.0,47149.0,47149,47149,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,elapsed_us,1,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,1,4.6000000000000005,4.6000000000000005,4.6000000000000005,4.6000000000000005,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,thread_cycles,1,9802.0,9802.0,9802,9802,1,9802.0,9802.0,9802,9802,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,elapsed_us,1,2.5,2.5,2.5,2.5,1,2.5,2.5,2.5,2.5,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,thread_cycles,1,5475.0,5475.0,5475,5475,1,5475.0,5475.0,5475,5475,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,elapsed_us,1,9.8,9.8,9.8,9.8,1,9.8,9.8,9.8,9.8,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,thread_cycles,1,20734.0,20734.0,20734,20734,1,20734.0,20734.0,20734,20734,build,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,elapsed_us,1,-18.7,-18.7,-18.7,-18.7,1,18.7,18.7,18.7,18.7,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,thread_cycles,1,-39650.0,-39650.0,-39650,-39650,1,39650.0,39650.0,39650,39650,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,elapsed_us,1,37.0,37.0,37.0,37.0,1,37.0,37.0,37.0,37.0,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,thread_cycles,1,78330.0,78330.0,78330,78330,1,78330.0,78330.0,78330,78330,activation,1,2,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,elapsed_us,1,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,thread_cycles,1,3618.0,3618.0,3618,3618,1,-3618.0,-3618.0,-3618,-3618,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,elapsed_us,1,-9.1,-9.1,-9.1,-9.1,1,9.1,9.1,9.1,9.1,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,thread_cycles,1,-19331.0,-19331.0,-19331,-19331,1,19331.0,19331.0,19331,19331,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,elapsed_us,1,-19.900000000000002,-19.900000000000002,-19.900000000000002,-19.900000000000002,1,19.900000000000002,19.900000000000002,19.900000000000002,19.900000000000002,build,2,1,15,9
player01-a923265f,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,thread_cycles,1,-41953.0,-41953.0,-41953,-41953,1,41953.0,41953.0,41953,41953,build,2,1,15,9
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide,elapsed_us,8,10.65,12.795,8.8,12.9,8,10.65,12.795,8.8,12.9,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,BuildSide,thread_cycles,8,22351.0,27038.0,18512,27206,8,22351.0,27038.0,18512,27206,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive,elapsed_us,8,4.550000000000001,6.225,3.4000000000000004,6.4,8,-4.550000000000001,-3.47,-6.4,-3.4000000000000004,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,SetActive,thread_cycles,8,9484.0,13017.099999999999,7093,13379,8,-9484.0,-7190.650000000001,-13379,-7093,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders,elapsed_us,8,0.95,1.3599999999999999,0.8,1.5,8,0.95,1.3599999999999999,0.8,1.5,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,colliders,thread_cycles,8,1944.5,2983.45,1719,3212,8,1944.5,2983.45,1719,3212,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,newRoot,elapsed_us,8,2.25,3.065,1.7000000000000002,3.1,8,2.25,3.065,1.7000000000000002,3.1,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,newRoot,thread_cycles,8,4984.5,6670.0,3882,6684,8,4984.5,6670.0,3882,6684,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects,elapsed_us,8,8.95,10.665000000000001,7.4,10.700000000000001,8,8.95,10.665000000000001,7.4,10.700000000000001,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects,thread_cycles,8,18918.0,22327.6,15776,22385,8,18918.0,22327.6,15776,22385,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide,elapsed_us,8,-11.350000000000001,-10.07,-16.7,-10.0,8,11.350000000000001,15.334999999999997,10.0,16.7,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide,thread_cycles,8,-23921.5,-21324.55,-35415,-21243,8,23921.5,32410.949999999997,21243,35415,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive,elapsed_us,8,4.050000000000001,33.12999999999998,3.4000000000000004,45.800000000000004,8,-4.050000000000001,-3.5050000000000003,-45.800000000000004,-3.4000000000000004,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive,thread_cycles,8,8539.0,49512.09999999998,6875,66597,8,-8539.0,-7165.85,-66597,-6875,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders,elapsed_us,8,-0.8,-0.6000000000000001,-1.6,-0.6000000000000001,8,0.8,1.4949999999999999,0.6000000000000001,1.6,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders,thread_cycles,8,-1745.0,-1240.5500000000002,-3329,-1180,8,1745.0,3140.7,1180,3329,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot,elapsed_us,8,-2.55,-2.035,-6.2,-2.0,8,2.55,4.974999999999998,2.0,6.2,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot,thread_cycles,8,-5731.0,-4360.75,-13176,-4324,8,5731.0,10741.049999999996,4324,13176,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects,elapsed_us,8,-9.7,-8.770000000000001,-14.4,-8.700000000000001,8,9.7,12.999999999999998,8.700000000000001,14.4,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects,thread_cycles,8,-20617.0,-18529.15,-30631,-18386,8,20617.0,27569.199999999997,18386,30631,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide,elapsed_us,8,10.8,13.584999999999999,9.700000000000001,13.9,8,10.8,13.584999999999999,9.700000000000001,13.9,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide,thread_cycles,8,22738.0,28569.75,20312,29233,8,22738.0,28569.75,20312,29233,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive,elapsed_us,8,15.8,16.900000000000002,14.5,16.900000000000002,8,15.8,16.900000000000002,14.5,16.900000000000002,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive,thread_cycles,8,33520.5,35711.95,30838,35755,8,33520.5,35711.95,30838,35755,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders,elapsed_us,8,1.1,1.4249999999999998,0.9,1.6,8,1.1,1.4249999999999998,0.9,1.6,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders,thread_cycles,8,2196.0,3032.2999999999997,2039,3320,8,2196.0,3032.2999999999997,2039,3320,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot,elapsed_us,8,2.7,3.6499999999999995,2.2,4.0,8,2.7,3.6499999999999995,2.2,4.0,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot,thread_cycles,8,5700.5,7804.799999999999,4718,8572,8,5700.5,7804.799999999999,4718,8572,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects,elapsed_us,8,8.850000000000001,11.46,8.1,11.600000000000001,8,8.850000000000001,11.46,8.1,11.600000000000001,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects,thread_cycles,8,18847.0,24406.0,17168,24770,8,18847.0,24406.0,17168,24770,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide,elapsed_us,8,-10.850000000000001,-8.570000000000002,-16.7,-7.800000000000001,8,10.850000000000001,15.79,7.800000000000001,16.7,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide,thread_cycles,8,-22792.0,-18015.850000000002,-35223,-16325,8,22792.0,33320.049999999996,16325,35223,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive,elapsed_us,8,16.25,19.355,13.700000000000001,19.6,8,16.25,19.355,13.700000000000001,19.6,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive,thread_cycles,8,34425.5,40996.35,28943,41556,8,34425.5,40996.35,28943,41556,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders,elapsed_us,8,-0.9500000000000001,-0.8,-1.8,-0.8,8,0.9500000000000001,1.6949999999999998,0.8,1.8,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders,thread_cycles,8,-2084.0,-1607.05,-3842,-1578,8,2084.0,3576.7,1578,3842,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot,elapsed_us,8,-2.25,-1.4700000000000002,-5.2,-1.4000000000000001,8,2.25,4.569999999999999,1.4000000000000001,5.2,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot,thread_cycles,8,-5092.5,-3247.8500000000004,-10936,-3111,8,5092.5,9842.599999999999,3111,10936,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects,elapsed_us,8,-9.5,-6.995000000000001,-14.100000000000001,-6.4,8,9.5,13.610000000000001,6.4,14.100000000000001,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects,thread_cycles,8,-19931.5,-14812.450000000003,-30156,-13585,8,19931.5,28936.6,13585,30156,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide,elapsed_us,1,8.9,8.9,8.9,8.9,1,8.9,8.9,8.9,8.9,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide,thread_cycles,1,18607.0,18607.0,18607,18607,1,18607.0,18607.0,18607,18607,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive,elapsed_us,1,4.9,4.9,4.9,4.9,1,-4.9,-4.9,-4.9,-4.9,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive,thread_cycles,1,10271.0,10271.0,10271,10271,1,-10271.0,-10271.0,-10271,-10271,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders,elapsed_us,1,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders,thread_cycles,1,1674.0,1674.0,1674,1674,1,1674.0,1674.0,1674,1674,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot,elapsed_us,1,1.6,1.6,1.6,1.6,1,1.6,1.6,1.6,1.6,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot,thread_cycles,1,3472.0,3472.0,3472,3472,1,3472.0,3472.0,3472,3472,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects,elapsed_us,1,7.4,7.4,7.4,7.4,1,7.4,7.4,7.4,7.4,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects,thread_cycles,1,15816.0,15816.0,15816,15816,1,15816.0,15816.0,15816,15816,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide,elapsed_us,1,-11.3,-11.3,-11.3,-11.3,1,11.3,11.3,11.3,11.3,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide,thread_cycles,1,-23773.0,-23773.0,-23773,-23773,1,23773.0,23773.0,23773,23773,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive,elapsed_us,1,3.5,3.5,3.5,3.5,1,-3.5,-3.5,-3.5,-3.5,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive,thread_cycles,1,7264.0,7264.0,7264,7264,1,-7264.0,-7264.0,-7264,-7264,activation,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders,elapsed_us,1,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,1,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders,thread_cycles,1,-1415.0,-1415.0,-1415,-1415,1,1415.0,1415.0,1415,1415,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot,elapsed_us,1,-3.2,-3.2,-3.2,-3.2,1,3.2,3.2,3.2,3.2,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot,thread_cycles,1,-6734.0,-6734.0,-6734,-6734,1,6734.0,6734.0,6734,6734,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects,elapsed_us,1,-10.0,-10.0,-10.0,-10.0,1,10.0,10.0,10.0,10.0,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects,thread_cycles,1,-21127.0,-21127.0,-21127,-21127,1,21127.0,21127.0,21127,21127,build,2,1,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide,elapsed_us,1,18.0,18.0,18.0,18.0,1,18.0,18.0,18.0,18.0,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide,thread_cycles,1,37842.0,37842.0,37842,37842,1,37842.0,37842.0,37842,37842,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive,elapsed_us,1,27.1,27.1,27.1,27.1,1,27.1,27.1,27.1,27.1,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive,thread_cycles,1,57329.0,57329.0,57329,57329,1,57329.0,57329.0,57329,57329,activation,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders,elapsed_us,1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders,thread_cycles,1,2454.0,2454.0,2454,2454,1,2454.0,2454.0,2454,2454,build,1,2,1,1
player10-f0ebe111,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot,elapsed_us,1,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,1,4.800000000000001,4.800000000000001,4.800000000000001,4.800000000000001,build,1,2,1,1
