run,backend,source_fingerprint,case,phase,mode,probe_schema,span,elapsed_us_n,elapsed_us_median,elapsed_us_p95,elapsed_us_min,elapsed_us_max,thread_cycles_n,thread_cycles_median,thread_cycles_p95,thread_cycles_min,thread_cycles_max
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects-,8,7.55,8.065,7.2,8.1,8,16070.5,17113.95,15310,17192
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,objects_pair,8,22.95,24.33,22.4,24.4,8,48747.5,51746.55,47607,51826
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,0,newRoot,publishtotal,8,35.1,37.525,32.8,38.4,8,74041.5,79186.8,69283,80983
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildPublish,8,80.35,89.905,73.1,90.5,8,170137.0,190467.4,154867,191292
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide+,8,9.0,10.385,8.5,10.7,8,18869.5,21860.8,17858,22509
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide-,8,19.549999999999997,23.139999999999997,17.1,24.4,8,41014.5,48662.399999999994,35942,51314
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,BuildSide_pair,8,28.5,32.735,26.0,33.4,8,59764.0,68828.8,54483,70219
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive+,8,12.95,15.124999999999998,12.2,16.0,8,27733.0,32385.799999999996,26029,34308
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive-,8,9.7,11.284999999999998,8.5,11.6,8,20735.0,24199.6,18266,24754
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,SetActive_pair,8,22.35,26.104999999999997,21.3,26.7,8,47780.0,56056.649999999994,45554,57478
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,buildtotal,8,44.7,49.62,39.8,50.6,8,95437.5,105199.7,84657,107306
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders+,8,1.0,1.165,0.9,1.2,8,2369.5,2769.1499999999996,2241,2913
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders-,8,1.85,2.195,1.7,2.3,8,4196.5,4950.75,3905,5201
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,colliders_pair,8,2.9,3.165,2.8,3.2,8,6676.0,7340.2,6146,7448
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot+,8,2.2,2.795,2.0,2.9,8,4785.5,6125.5,4549,6332
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot-,8,4.7,6.639999999999999,4.1,7.2,8,10294.0,14221.499999999998,8985,15345
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,newRoot_pair,8,6.95,9.044999999999998,6.2,9.5,8,15364.0,19553.35,13544,20456
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects+,8,7.35,8.555,6.8,8.8,8,15767.0,18237.1,14501,18725
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects-,8,16.3,19.474999999999998,14.0,20.7,8,34546.5,41489.85,29955,44083
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,objects_pair,8,23.6,27.365,21.1,28.1,8,50251.5,58324.649999999994,45212,59900
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,1,newRoot,publishtotal,8,34.45,42.239999999999995,33.1,43.5,8,72623.5,89087.2,69825,91834
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildPublish,8,78.95,89.08,77.0,90.9,8,166766.0,188298.65,162674,191890
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide+,8,20.15,22.055,17.7,22.3,8,42417.5,46375.45,37116,46863
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide-,8,8.95,10.055,8.4,10.3,8,18828.5,21104.6,17782,21582
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,BuildSide_pair,8,29.1,32.11,26.6,32.6,8,61113.0,67480.05,55941,68445
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive+,8,19.2,20.744999999999997,17.8,21.2,8,40899.5,44103.95,37903,45092
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive-,8,3.2,3.465,3.0,3.5,8,7059.5,7662.8,6706,7716
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,SetActive_pair,8,22.45,24.11,20.9,24.6,8,48122.0,51547.9,44652,52656
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,buildtotal,8,44.35,50.885,41.9,51.9,8,93859.5,107723.95,88880,109678
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders+,8,1.95,2.2,1.8,2.2,8,4495.0,4838.75,4103,4893
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders-,8,0.95,1.065,0.8,1.1,8,2221.0,2533.75,2073,2581
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,colliders_pair,8,2.8499999999999996,3.2,2.7,3.2,8,6598.5,7329.2,6276,7339
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot+,8,4.6,5.029999999999999,3.9,5.1,8,9969.5,11311.35,8606,11409
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot-,8,2.1,2.3,1.8,2.3,8,4696.5,5109.3,4162,5117
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,newRoot_pair,8,6.75,7.295,5.7,7.4,8,15047.5,16121.15,12768,16223
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects+,8,17.049999999999997,18.455,14.2,18.7,8,36237.5,39234.65,30327,39704
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects-,8,7.35,8.225,7.0,8.4,8,15747.0,17625.5,14816,18021
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,objects_pair,8,24.35,26.68,21.6,27.1,8,51786.5,56860.15,46181,57725
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,2,newRoot,publishtotal,8,35.45,38.195,33.6,39.0,8,74690.5,80574.7,70783,82212
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildPublish,8,79.2,81.685,77.7,82.0,8,167339.5,172574.55,164542,173284
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide+,8,8.9,9.625,8.3,9.8,8,18779.0,20086.95,17375,20466
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide-,8,19.6,20.23,17.9,20.3,8,41202.5,42575.8,37540,42762
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,BuildSide_pair,8,28.8,29.195,26.2,29.3,8,60493.0,61395.35,54915,61598
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive+,8,18.65,19.715,17.9,20.1,8,39623.5,41988.7,38109,42800
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive-,8,3.2,3.665,3.0,3.7,8,7110.5,8039.25,6682,8174
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,SetActive_pair,8,21.799999999999997,23.025,20.9,23.2,8,46654.5,49361.9,44791,49742
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,buildtotal,8,44.45,46.58,42.3,47.0,8,94110.5,98703.9,89565,99644
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders+,8,1.0,1.165,0.9,1.2,8,2374.0,2594.15,2159,2654
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders-,8,1.8,2.03,1.7,2.1,8,4165.0,4491.05,3765,4595
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,colliders_pair,8,2.8,3.1,2.6,3.1,8,6504.0,6974.1,6125,6986
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot+,8,2.1500000000000004,2.3649999999999998,2.0,2.4,8,4880.0,5110.05,4364,5151
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot-,8,4.45,4.795,3.8,4.9,8,9698.5,10408.199999999999,8433,10607
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,newRoot_pair,8,6.7,7.0,5.8,7.0,8,14712.0,15185.8,12797,15190
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects+,8,7.300000000000001,7.76,6.7,7.9,8,15558.5,16621.7,14379,16901
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects-,8,16.05,17.06,14.7,17.2,8,34183.5,36207.4,31170,36528
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,objects_pair,8,23.4,24.3,21.4,24.3,8,49869.5,51718.0,45549,51767
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,measured,3,newRoot,publishtotal,8,35.0,36.53,33.8,36.6,8,73674.0,77062.55,71238,77261
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildPublish,1,85.7,85.7,85.7,85.7,1,183079.0,183079.0,183079,183079
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide+,1,21.1,21.1,21.1,21.1,1,44359.0,44359.0,44359,44359
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide-,1,9.9,9.9,9.9,9.9,1,20698.0,20698.0,20698,20698
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,BuildSide_pair,1,31.0,31.0,31.0,31.0,1,65057.0,65057.0,65057,65057
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive+,1,14.0,14.0,14.0,14.0,1,29867.0,29867.0,29867,29867
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive-,1,9.9,9.9,9.9,9.9,1,21414.0,21414.0,21414,21414
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,SetActive_pair,1,23.9,23.9,23.9,23.9,1,51281.0,51281.0,51281,51281
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,buildtotal,1,45.9,45.9,45.9,45.9,1,99280.0,99280.0,99280,99280
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders+,1,1.9,1.9,1.9,1.9,1,4269.0,4269.0,4269,4269
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders-,1,1.0,1.0,1.0,1.0,1,2359.0,2359.0,2359,2359
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,colliders_pair,1,2.9,2.9,2.9,2.9,1,6628.0,6628.0,6628,6628
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot+,1,6.1,6.1,6.1,6.1,1,13273.0,13273.0,13273,13273
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot-,1,2.0,2.0,2.0,2.0,1,4478.0,4478.0,4478,4478
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,newRoot_pair,1,8.1,8.1,8.1,8.1,1,17751.0,17751.0,17751,17751
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects+,1,17.9,17.9,17.9,17.9,1,37905.0,37905.0,37905,37905
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects-,1,8.1,8.1,8.1,8.1,1,17468.0,17468.0,17468,17468
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,objects_pair,1,26.0,26.0,26.0,26.0,1,55373.0,55373.0,55373,55373
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,0,newRoot,publishtotal,1,39.8,39.8,39.8,39.8,1,83799.0,83799.0,83799,83799
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildPublish,1,74.1,74.1,74.1,74.1,1,156404.0,156404.0,156404,156404
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide+,1,8.7,8.7,8.7,8.7,1,18431.0,18431.0,18431,18431
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide-,1,18.4,18.4,18.4,18.4,1,38603.0,38603.0,38603,38603
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,BuildSide_pair,1,27.1,27.1,27.1,27.1,1,57034.0,57034.0,57034,57034
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive+,1,11.8,11.8,11.8,11.8,1,25166.0,25166.0,25166,25166
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive-,1,9.6,9.6,9.6,9.6,1,20525.0,20525.0,20525,20525
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,SetActive_pair,1,21.4,21.4,21.4,21.4,1,45691.0,45691.0,45691,45691
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,buildtotal,1,41.0,41.0,41.0,41.0,1,86793.0,86793.0,86793,86793
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders+,1,0.9,0.9,0.9,0.9,1,2096.0,2096.0,2096,2096
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders-,1,2.1,2.1,2.1,2.1,1,4541.0,4541.0,4541,4541
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,colliders_pair,1,3.0,3.0,3.0,3.0,1,6637.0,6637.0,6637,6637
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot+,1,2.1,2.1,2.1,2.1,1,4591.0,4591.0,4591,4591
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot-,1,4.3,4.3,4.3,4.3,1,9552.0,9552.0,9552,9552
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,newRoot_pair,1,6.4,6.4,6.4,6.4,1,14143.0,14143.0,14143,14143
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects+,1,7.2,7.2,7.2,7.2,1,15465.0,15465.0,15465,15465
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects-,1,15.1,15.1,15.1,15.1,1,32074.0,32074.0,32074,32074
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,objects_pair,1,22.3,22.3,22.3,22.3,1,47539.0,47539.0,47539,47539
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,1,newRoot,publishtotal,1,33.1,33.1,33.1,33.1,1,69611.0,69611.0,69611,69611
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildPublish,1,96.0,96.0,96.0,96.0,1,203865.0,203865.0,203865,203865
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide+,1,23.2,23.2,23.2,23.2,1,48689.0,48689.0,48689,48689
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide-,1,9.4,9.4,9.4,9.4,1,19742.0,19742.0,19742,19742
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,BuildSide_pair,1,32.6,32.6,32.6,32.6,1,68431.0,68431.0,68431,68431
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive+,1,26.6,26.6,26.6,26.6,1,56512.0,56512.0,56512,56512
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive-,1,3.2,3.2,3.2,3.2,1,7018.0,7018.0,7018,7018
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,SetActive_pair,1,29.8,29.8,29.8,29.8,1,63530.0,63530.0,63530,63530
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,buildtotal,1,48.0,48.0,48.0,48.0,1,102769.0,102769.0,102769,102769
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders+,1,2.6,2.6,2.6,2.6,1,5702.0,5702.0,5702,5702
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders-,1,1.1,1.1,1.1,1.1,1,2722.0,2722.0,2722,2722
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders_pair,1,3.7,3.7,3.7,3.7,1,8424.0,8424.0,8424,8424
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot+,1,5.8,5.8,5.8,5.8,1,13528.0,13528.0,13528,13528
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot-,1,2.3,2.3,2.3,2.3,1,5001.0,5001.0,5001,5001
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot_pair,1,8.1,8.1,8.1,8.1,1,18529.0,18529.0,18529,18529
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects+,1,19.5,19.5,19.5,19.5,1,41361.0,41361.0,41361,41361
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects-,1,7.5,7.5,7.5,7.5,1,16155.0,16155.0,16155,16155
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects_pair,1,27.0,27.0,27.0,27.0,1,57516.0,57516.0,57516,57516
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,publishtotal,1,48.0,48.0,48.0,48.0,1,101096.0,101096.0,101096,101096
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildPublish,1,75.4,75.4,75.4,75.4,1,159162.0,159162.0,159162,159162
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide+,1,9.2,9.2,9.2,9.2,1,19322.0,19322.0,19322,19322
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide-,1,18.7,18.7,18.7,18.7,1,39170.0,39170.0,39170,39170
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide_pair,1,27.9,27.9,27.9,27.9,1,58492.0,58492.0,58492,58492
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive+,1,17.4,17.4,17.4,17.4,1,37064.0,37064.0,37064,37064
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive-,1,3.1,3.1,3.1,3.1,1,6871.0,6871.0,6871,6871
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive_pair,1,20.5,20.5,20.5,20.5,1,43935.0,43935.0,43935,43935
