variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
colliders,box,adopt_colliders,62,1,27,-1,False,10000000
colliders,box,provisional_build,63,1,358,-1,False,10000000
colliders,box,prepare_colliders,63,1,46,-1,False,10000000
colliders,box,adopt_colliders,63,1,27,-1,False,10000000
colliders,character,shape_pair_create_dispose,0,256,14962,-1,False,10000000
colliders,character,shape_pair_create_dispose,1,256,14669,-1,False,10000000
colliders,character,shape_pair_create_dispose,2,256,14772,-1,False,10000000
colliders,character,shape_pair_create_dispose,3,256,14815,-1,False,10000000
colliders,character,shape_pair_create_dispose,4,256,14552,-1,False,10000000
colliders,character,shape_pair_create_dispose,5,256,14725,-1,False,10000000
colliders,character,shape_pair_create_dispose,6,256,15074,-1,False,10000000
colliders,character,shape_pair_create_dispose,7,256,14331,-1,False,10000000
colliders,character,box_mass_divide,0,1024,41419,-1,False,10000000
colliders,character,box_mass_divide,1,1024,41773,-1,False,10000000
colliders,character,box_mass_divide,2,1024,41541,-1,False,10000000
colliders,character,box_mass_divide,3,1024,41730,-1,False,10000000
colliders,character,box_mass_divide,4,1024,41648,-1,False,10000000
colliders,character,box_mass_divide,5,1024,41686,-1,False,10000000
colliders,character,box_mass_divide,6,1024,42419,-1,False,10000000
colliders,character,box_mass_divide,7,1024,42314,-1,False,10000000
colliders,character,provisional_build,0,1,768,-1,False,10000000
colliders,character,prepare_colliders,0,1,197,-1,False,10000000
colliders,character,adopt_colliders,0,1,106,-1,False,10000000
colliders,character,provisional_build,1,1,785,-1,False,10000000
colliders,character,prepare_colliders,1,1,217,-1,False,10000000
colliders,character,adopt_colliders,1,1,105,-1,False,10000000
colliders,character,provisional_build,2,1,770,-1,False,10000000
colliders,character,prepare_colliders,2,1,298,-1,False,10000000
colliders,character,adopt_colliders,2,1,103,-1,False,10000000
colliders,character,provisional_build,3,1,781,-1,False,10000000
colliders,character,prepare_colliders,3,1,194,-1,False,10000000
colliders,character,adopt_colliders,3,1,104,-1,False,10000000
colliders,character,provisional_build,4,1,736,-1,False,10000000
colliders,character,prepare_colliders,4,1,194,-1,False,10000000
colliders,character,adopt_colliders,4,1,99,-1,False,10000000
colliders,character,provisional_build,5,1,922,-1,False,10000000
colliders,character,prepare_colliders,5,1,189,-1,False,10000000
colliders,character,adopt_colliders,5,1,104,-1,False,10000000
colliders,character,provisional_build,6,1,1167,-1,False,10000000
colliders,character,prepare_colliders,6,1,203,-1,False,10000000
colliders,character,adopt_colliders,6,1,547,-1,False,10000000
colliders,character,provisional_build,7,1,1136,-1,False,10000000
colliders,character,prepare_colliders,7,1,213,-1,False,10000000
colliders,character,adopt_colliders,7,1,108,-1,False,10000000
colliders,character,provisional_build,8,1,762,-1,False,10000000
colliders,character,prepare_colliders,8,1,187,-1,False,10000000
colliders,character,adopt_colliders,8,1,105,-1,False,10000000
colliders,character,provisional_build,9,1,743,-1,False,10000000
colliders,character,prepare_colliders,9,1,186,-1,False,10000000
colliders,character,adopt_colliders,9,1,106,-1,False,10000000
colliders,character,provisional_build,10,1,767,-1,False,10000000
colliders,character,prepare_colliders,10,1,191,-1,False,10000000
colliders,character,adopt_colliders,10,1,106,-1,False,10000000
colliders,character,provisional_build,11,1,766,-1,False,10000000
colliders,character,prepare_colliders,11,1,193,-1,False,10000000
colliders,character,adopt_colliders,11,1,104,-1,False,10000000
colliders,character,provisional_build,12,1,1051,-1,False,10000000
colliders,character,prepare_colliders,12,1,203,-1,False,10000000
colliders,character,adopt_colliders,12,1,113,-1,False,10000000
colliders,character,provisional_build,13,1,751,-1,False,10000000
colliders,character,prepare_colliders,13,1,200,-1,False,10000000
colliders,character,adopt_colliders,13,1,107,-1,False,10000000
colliders,character,provisional_build,14,1,765,-1,False,10000000
colliders,character,prepare_colliders,14,1,195,-1,False,10000000
colliders,character,adopt_colliders,14,1,105,-1,False,10000000
colliders,character,provisional_build,15,1,777,-1,False,10000000
colliders,character,prepare_colliders,15,1,199,-1,False,10000000
colliders,character,adopt_colliders,15,1,104,-1,False,10000000
colliders,character,provisional_build,16,1,760,-1,False,10000000
colliders,character,prepare_colliders,16,1,205,-1,False,10000000
colliders,character,adopt_colliders,16,1,106,-1,False,10000000
colliders,character,provisional_build,17,1,773,-1,False,10000000
colliders,character,prepare_colliders,17,1,188,-1,False,10000000
colliders,character,adopt_colliders,17,1,107,-1,False,10000000
colliders,character,provisional_build,18,1,749,-1,False,10000000
colliders,character,prepare_colliders,18,1,195,-1,False,10000000
colliders,character,adopt_colliders,18,1,104,-1,False,10000000
colliders,character,provisional_build,19,1,758,-1,False,10000000
colliders,character,prepare_colliders,19,1,204,-1,False,10000000
colliders,character,adopt_colliders,19,1,105,-1,False,10000000
colliders,character,provisional_build,20,1,779,-1,False,10000000
colliders,character,prepare_colliders,20,1,202,-1,False,10000000
colliders,character,adopt_colliders,20,1,104,-1,False,10000000
colliders,character,provisional_build,21,1,764,-1,False,10000000
colliders,character,prepare_colliders,21,1,186,-1,False,10000000
colliders,character,adopt_colliders,21,1,109,-1,False,10000000
colliders,character,provisional_build,22,1,731,-1,False,10000000
colliders,character,prepare_colliders,22,1,212,-1,False,10000000
colliders,character,adopt_colliders,22,1,103,-1,False,10000000
colliders,character,provisional_build,23,1,741,-1,False,10000000
colliders,character,prepare_colliders,23,1,193,-1,False,10000000
colliders,character,adopt_colliders,23,1,106,-1,False,10000000
colliders,character,provisional_build,24,1,739,-1,False,10000000
colliders,character,prepare_colliders,24,1,190,-1,False,10000000
colliders,character,adopt_colliders,24,1,105,-1,False,10000000
colliders,character,provisional_build,25,1,749,-1,False,10000000
colliders,character,prepare_colliders,25,1,192,-1,False,10000000
colliders,character,adopt_colliders,25,1,103,-1,False,10000000
