variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
baseline,character,provisional_build,12,1,789,-1,False,10000000
baseline,character,prepare_colliders,12,1,232,-1,False,10000000
baseline,character,adopt_colliders,12,1,114,-1,False,10000000
baseline,character,provisional_build,13,1,868,-1,False,10000000
baseline,character,prepare_colliders,13,1,205,-1,False,10000000
baseline,character,adopt_colliders,13,1,128,-1,False,10000000
baseline,character,provisional_build,14,1,797,-1,False,10000000
baseline,character,prepare_colliders,14,1,255,-1,False,10000000
baseline,character,adopt_colliders,14,1,113,-1,False,10000000
baseline,character,provisional_build,15,1,798,-1,False,10000000
baseline,character,prepare_colliders,15,1,178,-1,False,10000000
baseline,character,adopt_colliders,15,1,111,-1,False,10000000
baseline,character,provisional_build,16,1,889,-1,False,10000000
baseline,character,prepare_colliders,16,1,188,-1,False,10000000
baseline,character,adopt_colliders,16,1,109,-1,False,10000000
baseline,character,provisional_build,17,1,748,-1,False,10000000
baseline,character,prepare_colliders,17,1,187,-1,False,10000000
baseline,character,adopt_colliders,17,1,104,-1,False,10000000
baseline,character,provisional_build,18,1,739,-1,False,10000000
baseline,character,prepare_colliders,18,1,187,-1,False,10000000
baseline,character,adopt_colliders,18,1,104,-1,False,10000000
baseline,character,provisional_build,19,1,758,-1,False,10000000
baseline,character,prepare_colliders,19,1,187,-1,False,10000000
baseline,character,adopt_colliders,19,1,121,-1,False,10000000
baseline,character,provisional_build,20,1,744,-1,False,10000000
baseline,character,prepare_colliders,20,1,183,-1,False,10000000
baseline,character,adopt_colliders,20,1,107,-1,False,10000000
baseline,character,provisional_build,21,1,732,-1,False,10000000
baseline,character,prepare_colliders,21,1,176,-1,False,10000000
baseline,character,adopt_colliders,21,1,104,-1,False,10000000
baseline,character,provisional_build,22,1,729,-1,False,10000000
baseline,character,prepare_colliders,22,1,188,-1,False,10000000
baseline,character,adopt_colliders,22,1,106,-1,False,10000000
baseline,character,provisional_build,23,1,727,-1,False,10000000
baseline,character,prepare_colliders,23,1,187,-1,False,10000000
baseline,character,adopt_colliders,23,1,105,-1,False,10000000
baseline,character,provisional_build,24,1,719,-1,False,10000000
baseline,character,prepare_colliders,24,1,185,-1,False,10000000
baseline,character,adopt_colliders,24,1,104,-1,False,10000000
baseline,character,provisional_build,25,1,763,-1,False,10000000
baseline,character,prepare_colliders,25,1,191,-1,False,10000000
baseline,character,adopt_colliders,25,1,104,-1,False,10000000
baseline,character,provisional_build,26,1,729,-1,False,10000000
baseline,character,prepare_colliders,26,1,194,-1,False,10000000
baseline,character,adopt_colliders,26,1,105,-1,False,10000000
baseline,character,provisional_build,27,1,739,-1,False,10000000
baseline,character,prepare_colliders,27,1,181,-1,False,10000000
baseline,character,adopt_colliders,27,1,104,-1,False,10000000
baseline,character,provisional_build,28,1,750,-1,False,10000000
baseline,character,prepare_colliders,28,1,183,-1,False,10000000
baseline,character,adopt_colliders,28,1,106,-1,False,10000000
baseline,character,provisional_build,29,1,749,-1,False,10000000
baseline,character,prepare_colliders,29,1,183,-1,False,10000000
baseline,character,adopt_colliders,29,1,104,-1,False,10000000
baseline,character,provisional_build,30,1,716,-1,False,10000000
baseline,character,prepare_colliders,30,1,189,-1,False,10000000
baseline,character,adopt_colliders,30,1,105,-1,False,10000000
baseline,character,provisional_build,31,1,745,-1,False,10000000
baseline,character,prepare_colliders,31,1,194,-1,False,10000000
baseline,character,adopt_colliders,31,1,105,-1,False,10000000
baseline,character,provisional_build,32,1,927,-1,False,10000000
baseline,character,prepare_colliders,32,1,178,-1,False,10000000
baseline,character,adopt_colliders,32,1,104,-1,False,10000000
baseline,character,provisional_build,33,1,904,-1,False,10000000
baseline,character,prepare_colliders,33,1,187,-1,False,10000000
baseline,character,adopt_colliders,33,1,101,-1,False,10000000
baseline,character,provisional_build,34,1,722,-1,False,10000000
baseline,character,prepare_colliders,34,1,181,-1,False,10000000
baseline,character,adopt_colliders,34,1,104,-1,False,10000000
baseline,character,provisional_build,35,1,739,-1,False,10000000
baseline,character,prepare_colliders,35,1,178,-1,False,10000000
baseline,character,adopt_colliders,35,1,104,-1,False,10000000
baseline,character,provisional_build,36,1,722,-1,False,10000000
baseline,character,prepare_colliders,36,1,171,-1,False,10000000
baseline,character,adopt_colliders,36,1,104,-1,False,10000000
baseline,character,provisional_build,37,1,710,-1,False,10000000
baseline,character,prepare_colliders,37,1,276,-1,False,10000000
baseline,character,adopt_colliders,37,1,126,-1,False,10000000
baseline,character,provisional_build,38,1,802,-1,False,10000000
baseline,character,prepare_colliders,38,1,186,-1,False,10000000
baseline,character,adopt_colliders,38,1,101,-1,False,10000000
baseline,character,provisional_build,39,1,733,-1,False,10000000
baseline,character,prepare_colliders,39,1,190,-1,False,10000000
baseline,character,adopt_colliders,39,1,102,-1,False,10000000
baseline,character,provisional_build,40,1,832,-1,False,10000000
baseline,character,prepare_colliders,40,1,182,-1,False,10000000
baseline,character,adopt_colliders,40,1,104,-1,False,10000000
baseline,character,provisional_build,41,1,744,-1,False,10000000
baseline,character,prepare_colliders,41,1,194,-1,False,10000000
baseline,character,adopt_colliders,41,1,104,-1,False,10000000
baseline,character,provisional_build,42,1,708,-1,False,10000000
baseline,character,prepare_colliders,42,1,172,-1,False,10000000
baseline,character,adopt_colliders,42,1,104,-1,False,10000000
baseline,character,provisional_build,43,1,717,-1,False,10000000
baseline,character,prepare_colliders,43,1,188,-1,False,10000000
baseline,character,adopt_colliders,43,1,99,-1,False,10000000
baseline,character,provisional_build,44,1,734,-1,False,10000000
baseline,character,prepare_colliders,44,1,185,-1,False,10000000
baseline,character,adopt_colliders,44,1,104,-1,False,10000000
baseline,character,provisional_build,45,1,755,-1,False,10000000
baseline,character,prepare_colliders,45,1,179,-1,False,10000000
baseline,character,adopt_colliders,45,1,104,-1,False,10000000
baseline,character,provisional_build,46,1,744,-1,False,10000000
baseline,character,prepare_colliders,46,1,188,-1,False,10000000
baseline,character,adopt_colliders,46,1,102,-1,False,10000000
baseline,character,provisional_build,47,1,718,-1,False,10000000
baseline,character,prepare_colliders,47,1,183,-1,False,10000000
baseline,character,adopt_colliders,47,1,104,-1,False,10000000
baseline,character,provisional_build,48,1,734,-1,False,10000000
baseline,character,prepare_colliders,48,1,192,-1,False,10000000
baseline,character,adopt_colliders,48,1,103,-1,False,10000000
baseline,character,provisional_build,49,1,744,-1,False,10000000
baseline,character,prepare_colliders,49,1,182,-1,False,10000000
baseline,character,adopt_colliders,49,1,102,-1,False,10000000
baseline,character,provisional_build,50,1,705,-1,False,10000000
baseline,character,prepare_colliders,50,1,180,-1,False,10000000
baseline,character,adopt_colliders,50,1,103,-1,False,10000000
baseline,character,provisional_build,51,1,719,-1,False,10000000
baseline,character,prepare_colliders,51,1,181,-1,False,10000000
baseline,character,adopt_colliders,51,1,104,-1,False,10000000
baseline,character,provisional_build,52,1,729,-1,False,10000000
baseline,character,prepare_colliders,52,1,175,-1,False,10000000
baseline,character,adopt_colliders,52,1,102,-1,False,10000000
baseline,character,provisional_build,53,1,706,-1,False,10000000
baseline,character,prepare_colliders,53,1,180,-1,False,10000000
baseline,character,adopt_colliders,53,1,104,-1,False,10000000
baseline,character,provisional_build,54,1,712,-1,False,10000000
baseline,character,prepare_colliders,54,1,182,-1,False,10000000
baseline,character,adopt_colliders,54,1,101,-1,False,10000000
baseline,character,provisional_build,55,1,704,-1,False,10000000
baseline,character,prepare_colliders,55,1,172,-1,False,10000000
baseline,character,adopt_colliders,55,1,103,-1,False,10000000
